,Pais,Codigo,Periodo,Value,Indicador
5182,South Africa,ZAF,1992,0,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5183,South Africa,ZAF,1993,18.99999998,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5184,South Africa,ZAF,1994,2,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5185,South Africa,ZAF,1995,103.5000002,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5186,South Africa,ZAF,1996,171.5000007,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5187,South Africa,ZAF,1997,19.99999988,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5188,South Africa,ZAF,1998,54.99999904,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5189,South Africa,ZAF,1999,62.00000003,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5190,South Africa,ZAF,2000,95.99999961,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5191,South Africa,ZAF,2001,19.00000001,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5192,South Africa,ZAF,2002,40.99999996,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5193,South Africa,ZAF,2003,4.000000003,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5194,South Africa,ZAF,2004,3,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5195,South Africa,ZAF,2005,2,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5196,South Africa,ZAF,2006,11.99999998,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5197,South Africa,ZAF,2007,0,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5198,South Africa,ZAF,2008,16.99999264,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5199,South Africa,ZAF,2009,34.99999997,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5200,South Africa,ZAF,2010,20,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5201,South Africa,ZAF,2011,65.99999997,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5202,South Africa,ZAF,2012,15.99999985,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5203,South Africa,ZAF,2013,4.567075114,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5204,South Africa,ZAF,2014,34.00000002,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5205,South Africa,ZAF,2015,0,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5206,South Africa,ZAF,2016,13,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5207,South Africa,ZAF,2017,14.00000001,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5208,South Asia,,1990,3027.821104,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5209,South Asia,,1991,142287.9208,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5210,South Asia,,1992,2431.813131,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5211,South Asia,,1993,13940.50206,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5212,South Asia,,1994,2915.962171,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5213,South Asia,,1995,4994.932556,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5214,South Asia,,1996,4485.377149,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5215,South Asia,,1997,3252.622608,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5216,South Asia,,1998,8603.96581,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5217,South Asia,,1999,11677.01098,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5218,South Asia,,2000,2728.437749,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5219,South Asia,,2001,21396.15877,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5220,South Asia,,2002,1563.302182,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5221,South Asia,,2003,1492.282131,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5222,South Asia,,2004,18934.87521,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5223,South Asia,,2005,78106.15083,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5224,South Asia,,2006,2101.364628,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5225,South Asia,,2007,8438.999854,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5226,South Asia,,2008,2166.947158,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5227,South Asia,,2009,1925.188873,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5228,South Asia,,2010,3433.436885,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5229,South Asia,,2011,1516.762969,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5230,South Asia,,2012,1360.152918,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5231,South Asia,,2013,7531.513258,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5232,South Asia,,2014,1412.623292,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5233,South Asia,,2015,10941.6274,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5234,South Asia,,2016,1501.587968,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5235,South Asia,,2017,2338.023022,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5236,South Korea,KOR,1990,153.9999997,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5237,South Korea,KOR,1991,126.0000005,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5238,South Korea,KOR,1992,5.000000001,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5239,South Korea,KOR,1993,32.00000001,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5240,South Korea,KOR,1994,28,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5241,South Korea,KOR,1995,124,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5242,South Korea,KOR,1996,60.99999676,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5243,South Korea,KOR,1997,30.99999983,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5244,South Korea,KOR,1998,607.0000251,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5245,South Korea,KOR,1999,114.9999997,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5246,South Korea,KOR,2000,66.99999992,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5247,South Korea,KOR,2001,109.0000001,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5248,South Korea,KOR,2002,252.0000091,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5249,South Korea,KOR,2003,148.9999993,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5250,South Korea,KOR,2004,48.99999985,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5251,South Korea,KOR,2005,42.00000037,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5252,South Korea,KOR,2006,94.9999999,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5253,South Korea,KOR,2007,26,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5254,South Korea,KOR,2008,20.99999999,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5255,South Korea,KOR,2009,13,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5256,South Korea,KOR,2010,22.00000012,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5257,South Korea,KOR,2011,136.0000014,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5258,South Korea,KOR,2012,24.00000014,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5259,South Korea,KOR,2013,9.999999696,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5260,South Korea,KOR,2014,52.00000077,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5261,South Korea,KOR,2015,0.999999993,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5262,South Korea,KOR,2016,0,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5263,South Korea,KOR,2017,0,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5264,South Sudan,SSD,1990,0,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5265,South Sudan,SSD,1991,0,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5266,South Sudan,SSD,1992,0,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5267,South Sudan,SSD,1993,0,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5268,South Sudan,SSD,1994,0,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5269,South Sudan,SSD,1995,0,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5270,South Sudan,SSD,1996,0,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5271,South Sudan,SSD,1997,0,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5272,South Sudan,SSD,1998,0,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5273,South Sudan,SSD,1999,0,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5274,South Sudan,SSD,2000,0,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5275,South Sudan,SSD,2001,0,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5276,South Sudan,SSD,2002,0,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5277,South Sudan,SSD,2003,0,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5278,South Sudan,SSD,2004,0,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5279,South Sudan,SSD,2005,0,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5280,South Sudan,SSD,2006,0,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5281,South Sudan,SSD,2007,0,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5282,South Sudan,SSD,2008,17.00000005,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5283,South Sudan,SSD,2009,0,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5284,South Sudan,SSD,2010,0,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5285,South Sudan,SSD,2011,0,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5286,South Sudan,SSD,2012,47.00000053,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5287,South Sudan,SSD,2013,99.0000005,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5288,South Sudan,SSD,2014,0,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5289,South Sudan,SSD,2015,0,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5290,South Sudan,SSD,2016,0,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5291,South Sudan,SSD,2017,0,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5292,Southeast Asia,,1990,3831.083619,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5293,Southeast Asia,,1991,1068.418675,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5294,Southeast Asia,,1992,2858.80382,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5295,Southeast Asia,,1993,1304.740074,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5296,Southeast Asia,,1994,1957.618674,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5297,Southeast Asia,,1995,2381.19511,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5298,Southeast Asia,,1996,1658.231737,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5299,Southeast Asia,,1997,4080.508968,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5300,Southeast Asia,,1998,609.8255512,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
5301,Southeast Asia,,1999,1064.44482,Muertes por exposición a las fuerzas de la naturaleza - Sexo: Ambos - Edad: Todas las edades (número)
